3,5.960142529927767,6.912758795776367,0.098,0.48799999946594236,3.9729528691101073,24.70200000366211,47.26000000244141
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.960142529927767,6.912758795776367,0.098,0.48799999946594236,3.9729528691101073,24.70200000366211,47.26000000244141
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.960142529927767,6.912758795776367,0.098,0.48799999946594236,3.9729528691101073,24.70200000366211,47.26000000244141
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.822650634325468,6.913207021026611,0.12,0.565999999885559,3.787048537902832,28.214000021972655,51.70199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.822650634325468,6.913207021026611,0.12,0.565999999885559,3.787048537902832,28.214000021972655,51.70199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.822650634325468,6.913207021026611,0.12,0.565999999885559,3.787048537902832,28.214000021972655,51.70199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.737600244008577,6.914578043212891,0.118,0.578,3.5594318468475343,32.062000017089844,56.063999995117186
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.737600244008577,6.914578043212891,0.118,0.578,3.5594318468475343,32.062000017089844,56.063999995117186
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.737600244008577,6.914578043212891,0.118,0.578,3.5594318468475343,32.062000017089844,56.063999995117186
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.678149846883921,6.913298258666992,0.134,0.582,3.294867651672363,35.13400001220703,59.66000002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.678149846883921,6.913298258666992,0.134,0.582,3.294867651672363,35.13400001220703,59.66000002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.678149846883921,6.913298258666992,0.134,0.582,3.294867651672363,35.13400001220703,59.66000002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,5.50511267552009,6.906102904968262,0.136,0.682,3.1284076318359375,38.67600000976562,63.53800001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,5.50511267552009,6.906102904968262,0.136,0.682,3.1284076318359375,38.67600000976562,63.53800001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,5.50511267552009,6.906102904968262,0.136,0.682,3.1284076318359375,38.67600000976562,63.53800001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,5.3923876377252435,6.885384827575684,0.156,0.8740000003051758,2.946482463684082,41.84000001342773,67.00399998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,5.3923876377252435,6.885384827575684,0.156,0.8740000003051758,2.946482463684082,41.84000001342773,67.00399998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,5.3923876377252435,6.885384827575684,0.156,0.8740000003051758,2.946482463684082,41.84000001342773,67.00399998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.919385763315054,6.926894669036865,0.08,0.482,6.8604211277771,0.372,1.4959999999809266
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.919385763315054,6.926894669036865,0.08,0.482,6.8604211277771,0.372,1.4959999999809266
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.919385763315054,6.926894669036865,0.08,0.482,6.8604211277771,0.372,1.4959999999809266
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.501762491006118,6.9187107557678225,0.084,0.506,5.099104095916748,10.302000001831054,26.011999993896485
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.501762491006118,6.9187107557678225,0.084,0.506,5.099104095916748,10.302000001831054,26.011999993896485
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.501762491006118,6.9187107557678225,0.084,0.506,5.099104095916748,10.302000001831054,26.011999993896485
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.074144290043757,6.911684211883545,0.112,0.55,4.090347992553711,21.69599998901367,44.75400001098633
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.074144290043757,6.911684211883545,0.112,0.55,4.090347992553711,21.69599998901367,44.75400001098633
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.074144290043757,6.911684211883545,0.112,0.55,4.090347992553711,21.69599998901367,44.75400001098633
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.631201459811284,6.906571225891113,0.138,0.63,3.399593452453613,32.85400002563477,57.88000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.631201459811284,6.906571225891113,0.138,0.63,3.399593452453613,32.85400002563477,57.88000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.631201459811284,6.906571225891113,0.138,0.63,3.399593452453613,32.85400002563477,57.88000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.4000169680668755,6.902237051086426,0.158,0.7619999999809265,2.988363470077515,40.07599998779297,65.47600001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.4000169680668755,6.902237051086426,0.158,0.7619999999809265,2.988363470077515,40.07599998779297,65.47600001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.4000169680668755,6.902237051086426,0.158,0.7619999999809265,2.988363470077515,40.07599998779297,65.47600001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.304253954153794,6.896709335784912,0.2,0.7860000003051758,2.7502763255310057,43.98799999633789,69.25000001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.304253954153794,6.896709335784912,0.2,0.7860000003051758,2.7502763255310057,43.98799999633789,69.25000001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.304253954153794,6.896709335784912,0.2,0.7860000003051758,2.7502763255310057,43.98799999633789,69.25000001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.109574134533222,6.886698581237793,0.22,0.899999999961853,2.5797746932983396,47.51799998657226,72.54599999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.109574134533222,6.886698581237793,0.22,0.899999999961853,2.5797746932983396,47.51799998657226,72.54599999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.109574134533222,6.886698581237793,0.22,0.899999999961853,2.5797746932983396,47.51799998657226,72.54599999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.919696771181547,6.867003288879395,0.318,1.259999999961853,2.446617441711426,49.728000004882816,74.62400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.919696771181547,6.867003288879395,0.318,1.259999999961853,2.446617441711426,49.728000004882816,74.62400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.919696771181547,6.867003288879395,0.318,1.259999999961853,2.446617441711426,49.728000004882816,74.62400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,4.91716361962832,6.831953961334229,0.622,2.374,2.3665306286621095,52.146000043945314,76.84000002441407
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,4.91716361962832,6.831953961334229,0.622,2.374,2.3665306286621095,52.146000043945314,76.84000002441407
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
8,4.91716361962832,6.831953961334229,0.622,2.374,2.3665306286621095,52.146000043945314,76.84000002441407
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
9,6.45648885690249,6.930155936279297,0.116,0.518,4.746663991699219,13.575999995117188,31.749999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
9,6.45648885690249,6.930155936279297,0.116,0.518,4.746663991699219,13.575999995117188,31.749999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
9,6.45648885690249,6.930155936279297,0.116,0.518,4.746663991699219,13.575999995117188,31.749999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
10,6.096227563344515,6.9187077114868165,0.098,0.462,4.4105875823974605,18.607999992675783,38.53600001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
10,6.096227563344515,6.9187077114868165,0.098,0.462,4.4105875823974605,18.607999992675783,38.53600001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
10,6.096227563344515,6.9187077114868165,0.098,0.462,4.4105875823974605,18.607999992675783,38.53600001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
11,5.979121199020972,6.910820406494141,0.08,0.5440000009918213,4.127918405761719,22.714000006103515,44.96799999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
11,5.979121199020972,6.910820406494141,0.08,0.5440000009918213,4.127918405761719,22.714000006103515,44.96799999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
11,5.979121199020972,6.910820406494141,0.08,0.5440000009918213,4.127918405761719,22.714000006103515,44.96799999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
12,5.773792395224938,6.908624323272705,0.11000000030517579,0.5640000024414062,3.6053947199249268,29.630000017089845,53.430000036621095
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
12,5.773792395224938,6.908624323272705,0.11000000030517579,0.5640000024414062,3.6053947199249268,29.630000017089845,53.430000036621095
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
12,5.773792395224938,6.908624323272705,0.11000000030517579,0.5640000024414062,3.6053947199249268,29.630000017089845,53.430000036621095
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
13,5.706014963296743,6.906277929992676,0.108,0.6940000003051758,3.504737302246094,31.584000018310547,55.513999990234375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
13,5.706014963296743,6.906277929992676,0.108,0.6940000003051758,3.504737302246094,31.584000018310547,55.513999990234375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
13,5.706014963296743,6.906277929992676,0.108,0.6940000003051758,3.504737302246094,31.584000018310547,55.513999990234375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
14,5.617189123080327,6.903642403259277,0.1519999999809265,0.7159999994659424,3.209144769744873,36.22000000610352,61.42600002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
14,5.617189123080327,6.903642403259277,0.1519999999809265,0.7159999994659424,3.209144769744873,36.22000000610352,61.42600002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
14,5.617189123080327,6.903642403259277,0.1519999999809265,0.7159999994659424,3.209144769744873,36.22000000610352,61.42600002685547
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
15,5.478109158002413,6.896386269989014,0.22999999994277953,0.8760000003051758,2.890719624404907,40.685999995117186,65.89199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
15,5.478109158002413,6.896386269989014,0.22999999994277953,0.8760000003051758,2.890719624404907,40.685999995117186,65.89199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
15,5.478109158002413,6.896386269989014,0.22999999994277953,0.8760000003051758,2.890719624404907,40.685999995117186,65.89199999023438
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
16,5.301932059801542,6.885394266052246,0.23399999998092652,1.035999999847412,2.8365368114471434,43.29799999633789,68.66600002197265
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
16,5.301932059801542,6.885394266052246,0.23399999998092652,1.035999999847412,2.8365368114471434,43.29799999633789,68.66600002197265
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
16,5.301932059801542,6.885394266052246,0.23399999998092652,1.035999999847412,2.8365368114471434,43.29799999633789,68.66600002197265
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
17,5.216467683131878,6.87271867980957,0.256,1.151999999923706,2.682386637878418,46.37399998901367,70.85000002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
17,5.216467683131878,6.87271867980957,0.256,1.151999999923706,2.682386637878418,46.37399998901367,70.85000002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
17,5.216467683131878,6.87271867980957,0.256,1.151999999923706,2.682386637878418,46.37399998901367,70.85000002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
18,5.047529981686519,6.851647792663575,0.3299999999809265,1.551999999847412,2.468825651473999,49.612,73.93399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
18,5.047529981686519,6.851647792663575,0.3299999999809265,1.551999999847412,2.468825651473999,49.612,73.93399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
18,5.047529981686519,6.851647792663575,0.3299999999809265,1.551999999847412,2.468825651473999,49.612,73.93399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
19,4.934488406548133,6.816137716064453,0.5719999999427795,2.404000000915527,2.3876060032653807,51.75799998291016,76.32399998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
19,4.934488406548133,6.816137716064453,0.5719999999427795,2.404000000915527,2.3876060032653807,51.75799998291016,76.32399998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
19,4.934488406548133,6.816137716064453,0.5719999999427795,2.404000000915527,2.3876060032653807,51.75799998291016,76.32399998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.917885248477642,6.926895361328125,0.08,0.488,6.8607595397949215,0.386,1.508
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.917885248477642,6.926895361328125,0.08,0.488,6.8607595397949215,0.386,1.508
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
0,6.917885248477642,6.926895361328125,0.08,0.488,6.8607595397949215,0.386,1.508
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.507121902245742,6.918584621429443,0.094,0.512,5.119010712127685,10.281999994506837,26.057999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.507121902245742,6.918584621429443,0.094,0.512,5.119010712127685,10.281999994506837,26.057999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
1,6.507121902245742,6.918584621429443,0.094,0.512,5.119010712127685,10.281999994506837,26.057999992675782
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.083295547045195,6.911481364746094,0.096,0.582,4.107217130966187,21.648000007324217,44.18599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.083295547045195,6.911481364746094,0.096,0.582,4.107217130966187,21.648000007324217,44.18599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
2,6.083295547045195,6.911481364746094,0.096,0.582,4.107217130966187,21.648000007324217,44.18599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.642123607488779,6.906565498046875,0.126,0.626,3.416058211517334,32.49000002075195,57.65599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.642123607488779,6.906565498046875,0.126,0.626,3.416058211517334,32.49000002075195,57.65599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
3,5.642123607488779,6.906565498046875,0.126,0.626,3.416058211517334,32.49000002075195,57.65599999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.39439673607166,6.902400739135742,0.154,0.68,3.0132216803741456,39.94599998901367,65.02200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.39439673607166,6.902400739135742,0.154,0.68,3.0132216803741456,39.94599998901367,65.02200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
4,5.39439673607166,6.902400739135742,0.154,0.68,3.0132216803741456,39.94599998901367,65.02200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.305771451729995,6.89640368560791,0.21,0.784,2.719485247268677,43.99799999511719,69.35399998046876
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.305771451729995,6.89640368560791,0.21,0.784,2.719485247268677,43.99799999511719,69.35399998046876
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
5,5.305771451729995,6.89640368560791,0.21,0.784,2.719485247268677,43.99799999511719,69.35399998046876
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.103363495606643,6.885608723449707,0.262,1.013999999961853,2.5827013076782226,47.70200000976563,72.59399996582032
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.103363495606643,6.885608723449707,0.262,1.013999999961853,2.5827013076782226,47.70200000976563,72.59399996582032
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
6,5.103363495606643,6.885608723449707,0.262,1.013999999961853,2.5827013076782226,47.70200000976563,72.59399996582032
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.9203939988062935,6.864997297058106,0.28,1.3880000003051758,2.447662795715332,49.74800000488281,74.76000001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.9203939988062935,6.864997297058106,0.28,1.3880000003051758,2.447662795715332,49.74800000488281,74.76000001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_train_loss,eval_train_top1,eval_train_top5
7,4.9203939988062935,6.864997297058106,0.28,1.3880000003051758,2.447662795715332,49.74800000488281,74.76000001464844
